gene_id	string_protein_id	propagate_score
SPHK1	9606.ENSP00000313681	4.920677033621906e-05
CASP9	9606.ENSP00000330237	0.000614074911595196
SPHK2	9606.ENSP00000469158	6.694551215221025e-05
ATP1A1	9606.ENSP00000445306	4.5077735131604166e-05
FXYD2	9606.ENSP00000292079	2.779208023733859e-05
PLA2G4B	9606.ENSP00000396045	2.7765784896623908e-05
CDKN1B	9606.ENSP00000228872	0.0036459739695468138
PTGS2	9606.ENSP00000356438	0.0002110550261879769
GJD2	9606.ENSP00000290374	2.482630215360347e-05
PLA2G1B	9606.ENSP00000312286	3.192499281445262e-05
NPAS4	9606.ENSP00000311196	4.0466444399719384e-05
MCL1	9606.ENSP00000358022	0.0006556605122536199
EIF4EBP1	9606.ENSP00000340691	5.6574941365203044e-05
PEA15	9606.ENSP00000357055	1.4766896849218377e-05
MKNK2	9606.ENSP00000250896	2.0969180958320257e-05
NFATC1	9606.ENSP00000389377	0.0001075475862468171
PLA2G4D	9606.ENSP00000290472	2.3434565986880874e-05
SMAD5	9606.ENSP00000441954	0.00013865453499568143
SH3GL2	9606.ENSP00000369981	4.8440599999315155e-05
POLDIP3	9606.ENSP00000397927	4.3299529499903986e-05
PCYT1B	9606.ENSP00000368439	2.9119882422298013e-05
THRB	9606.ENSP00000379904	6.492496801731022e-05
TBC1D7	9606.ENSP00000475727	6.403155497308105e-05
ROCK1	9606.ENSP00000382697	0.00010021251961684103
DUSP12	9606.ENSP00000356920	4.1543082063886094e-05
SMAD9	9606.ENSP00000369154	0.00012262802422450386
PRKCD	9606.ENSP00000331602	0.00013522851333156537
GNRH1	9606.ENSP00000276414	6.634634945429252e-05
LAMTOR3	9606.ENSP00000424183	0.0003886075333966831
PRKCB	9606.ENSP00000496129	0.00020161892867864246
MAPK14	9606.ENSP00000229795	0.0007533309350377061
PLA2G4F	9606.ENSP00000380442	2.2503015218722422e-05
RPS6KA1	9606.ENSP00000435412	9.75627425664946e-05
RPS6KB2	9606.ENSP00000308413	0.00012403467587129583
ATP1A2	9606.ENSP00000354490	3.556255465202732e-05
MKNK1	9606.ENSP00000498083	2.4733414371385324e-05
PLA2G4E	9606.ENSP00000382434	2.1759024757417544e-05
PLA2G3	9606.ENSP00000215885	2.9729953007728975e-05
NR4A1	9606.ENSP00000440864	0.00011969204932918778
TCN2	9606.ENSP00000215838	1.3098300145581373e-05
MTRR	9606.ENSP00000402510	2.6791530820276807e-05
DHFR2	9606.ENSP00000319170	3.74000801969003e-05
AK1	9606.ENSP00000223836	4.3657536451793325e-05
LRP2	9606.ENSP00000496870	5.937437411698743e-05
LMBRD1	9606.ENSP00000497690	8.36800800470842e-06
CD320	9606.ENSP00000301458	5.790605863422291e-06
MTR	9606.ENSP00000355536	5.53301242077059e-05
MMUT	9606.ENSP00000274813	4.100553650401437e-05
CUBN	9606.ENSP00000367064	1.452250084649203e-05
MTHFR	9606.ENSP00000365770	4.999364394936507e-05
AMN	9606.ENSP00000299155	5.586906637842257e-06
CRYBB3	9606.ENSP00000215855	1.2147953549994772e-05
TRNT1	9606.ENSP00000251607	1.1536933190546243e-05
CRYAA	9606.ENSP00000291554	1.6634267963939256e-05
BFSP1	9606.ENSP00000367104	1.2725570505967693e-05
CRYBA1	9606.ENSP00000225387	8.690726407892232e-06
CRYAB	9606.ENSP00000433560	4.093768657678118e-05
HSF4	9606.ENSP00000430947	1.009200613676283e-05
BFSP2	9606.ENSP00000304987	1.6771446775003894e-05
GJA3	9606.ENSP00000241125	2.018101567292073e-05
GJA8	9606.ENSP00000358238	2.2195145865158663e-05
GCNT2	9606.ENSP00000419411	1.5310199966374355e-05
CLTCL1	9606.ENSP00000441158	8.254355797620732e-05
ESS2	9606.ENSP00000252137	1.96491078193429e-05
ACLY	9606.ENSP00000466259	7.238962590676594e-05
DGCR2	9606.ENSP00000263196	1.2972059613475564e-05
PLA2G5	9606.ENSP00000364249	1.4330050953691272e-05
PLA2G2E	9606.ENSP00000364257	1.5021787364183532e-05
LPCAT2	9606.ENSP00000262134	3.226900582219243e-05
PLA2G10	9606.ENSP00000393847	2.691909053863121e-05
CYP2U1	9606.ENSP00000333212	1.967442829723182e-05
PLA2G15	9606.ENSP00000219345	2.858270093306656e-05
LPCAT1	9606.ENSP00000283415	3.516115402463044e-05
PLD3	9606.ENSP00000387050	3.4287593539025545e-05
CEPT1	9606.ENSP00000441980	4.8568552707016385e-05
PLA2G2D	9606.ENSP00000364246	1.8376783362665342e-05
ALOX15	9606.ENSP00000293761	4.0003495547264474e-05
CYP2C19	9606.ENSP00000360372	4.405656642978118e-05
PNPLA7	9606.ENSP00000384610	2.445309162289789e-05
PLA2G12A	9606.ENSP00000243501	1.990339816450076e-05
PLB1	9606.ENSP00000330442	3.5845165522377366e-05
ALOX5	9606.ENSP00000363512	3.994517746893791e-05
PLA2G2F	9606.ENSP00000364243	1.8046539680850667e-05
PLA2G2A	9606.ENSP00000383364	3.198649674743991e-05
LGALS2	9606.ENSP00000215886	5.572111445346491e-06
CLC	9606.ENSP00000221804	7.642531434309925e-06
PAICS	9606.ENSP00000382595	2.239056944675406e-05
SPX	9606.ENSP00000256969	7.751864309063299e-06
CHD7	9606.ENSP00000392028	4.0441519092026593e-05
PDXP	9606.ENSP00000215904	6.913396068046008e-06
LIMK1	9606.ENSP00000336740	4.4763984861093426e-05
PDXK	9606.ENSP00000291565	1.5689546642072792e-05
PNPO	9606.ENSP00000493302	6.4266322607139075e-06
PHOSPHO2	9606.ENSP00000481046	3.374457540999185e-06
LGALS1	9606.ENSP00000215909	2.974059635168785e-05
PIBF1	9606.ENSP00000317144	1.0802810410366585e-05
LGALS3BP	9606.ENSP00000262776	2.1242813597217752e-05
EMP3	9606.ENSP00000469194	2.36467350880279e-06
CSH1	9606.ENSP00000316416	4.543752524734811e-05
S100A4	9606.ENSP00000357704	7.168891484109224e-05
SLC9C1	9606.ENSP00000306627	5.563344452127627e-06
GH2	9606.ENSP00000333157	2.6688348088654135e-05
CSH2	9606.ENSP00000376623	4.8206056616930185e-05
SRRD	9606.ENSP00000215917	3.5139217928274255e-07
RRP36	9606.ENSP00000244496	2.1031149623474152e-05
ANKRD54	9606.ENSP00000215941	1.4874623365768135e-06
LIAS	9606.ENSP00000492260	1.1915531885148598e-05
TULP3	9606.ENSP00000380321	1.2490022755576012e-05
MICALL1	9606.ENSP00000215957	1.9358628339870264e-05
EIF3CL	9606.ENSP00000370258	3.477777170701311e-05
EHD3	9606.ENSP00000327116	1.0614635554445618e-05
EIF3H	9606.ENSP00000429931	5.778745614887867e-05
EIF3E	9606.ENSP00000220849	6.610656584753776e-05
EIF3M	9606.ENSP00000436049	7.005247832904056e-05
RAB10	9606.ENSP00000264710	4.669862096491748e-05
SELENOP	9606.ENSP00000425915	4.3478766813159003e-05
RAB13	9606.ENSP00000357564	3.1305270312299385e-05
PACSIN2	9606.ENSP00000263246	1.9397415471015902e-05
RAB15	9606.ENSP00000434103	1.580697558461612e-06
EHD4	9606.ENSP00000220325	3.1191070654454093e-06
CENPM	9606.ENSP00000215980	0.0001841534581122659
CENPU	9606.ENSP00000281453	0.00014239388354233998
H4C1	9606.ENSP00000479106	0.00040275608030097175
H4-16	9606.ENSP00000443017	0.0004039276136682842
H2BC10	9606.ENSP00000366962	0.00016199932633047565
PCLAF	9606.ENSP00000300035	0.0005529477343018717
CENPO	9606.ENSP00000370214	6.892188279125885e-05
CENPP	9606.ENSP00000364737	5.486114130076185e-05
MYO1G	9606.ENSP00000258787	7.557009146228405e-06
H2BC6	9606.ENSP00000489317	0.00016067662640276376
H4C12	9606.ENSP00000479794	0.0004011173475866433
CENPK	9606.ENSP00000379911	0.00010174229229756175
H4C13	9606.ENSP00000480960	0.00040614765969527696
H4C2	9606.ENSP00000366974	0.0004074751460458877
SPC24	9606.ENSP00000465075	9.559606328376005e-05
CENPW	9606.ENSP00000357308	0.00010843385635716271
H4C9	9606.ENSP00000481486	0.00040275608030097175
CENPT	9606.ENSP00000457810	0.00010510836153431011
H4C4	9606.ENSP00000479461	0.00040549908219125145
H4C3	9606.ENSP00000367034	0.0004045089251243303
KNL1	9606.ENSP00000335463	0.00016742288872524877
CENPQ	9606.ENSP00000337289	6.473402703749648e-05
H2BC8	9606.ENSP00000445633	0.0001593469201387632
H4C15	9606.ENSP00000462355	0.00040251210118312297
H4C8	9606.ENSP00000489236	0.0004038395907189447
H4C11	9606.ENSP00000347168	0.00040549908219125145
CENPH	9606.ENSP00000283006	0.00014138291851162153
CENPX	9606.ENSP00000464357	9.74658007797536e-05
ITGB3BP	9606.ENSP00000360133	6.349197566585118e-05
CENPS	9606.ENSP00000308583	0.00014147454245889708
H2AC6	9606.ENSP00000367022	0.00021643771261934685
H4C5	9606.ENSP00000484789	0.00040549908219125145
CENPN	9606.ENSP00000377007	0.00019866312005977708
H4C14	9606.ENSP00000462667	0.0004011173475866433
CENPC	9606.ENSP00000273853	0.0001365373602187046
H2BC7	9606.ENSP00000348924	0.00016332890010447765
CENPL	9606.ENSP00000348527	6.390553515904061e-05
CENPI	9606.ENSP00000362018	0.00015520001776790277
MSH5	9606.ENSP00000364855	7.043019572425214e-05
MSH4	9606.ENSP00000263187	7.605498364275876e-05
MND1	9606.ENSP00000240488	0.0001431671357526649
TOP3A	9606.ENSP00000321636	0.00021569661149893079
PSMC3IP	9606.ENSP00000377384	1.4515552334800878e-05
RAD54B	9606.ENSP00000336606	6.01970936640878e-05
HSCB	9606.ENSP00000216027	2.3488361912273e-05
SDHAF1	9606.ENSP00000368165	8.798022635793059e-06
FDX1	9606.ENSP00000260270	3.307681233608039e-05
GLRX5	9606.ENSP00000328570	1.8841712185358038e-05
ABCB7	9606.ENSP00000253577	1.790475327667103e-05
ISCU	9606.ENSP00000310623	3.179811101142638e-05
FDX2	9606.ENSP00000377311	2.7621136979159693e-05
NFU1	9606.ENSP00000387219	2.4995662933142088e-05
LYRM7	9606.ENSP00000368688	8.83069940614452e-06
IBA57	9606.ENSP00000355672	2.409549844345676e-05
FXN	9606.ENSP00000419243	4.267498112573109e-05
OSBP2	9606.ENSP00000332576	1.143417762074655e-05
NFS1	9606.ENSP00000363205	4.1182583530605034e-05
ISCA1	9606.ENSP00000365159	1.8346137775229983e-05
ISCA2	9606.ENSP00000452007	1.2677728836129237e-05
MTX2	9606.ENSP00000249442	1.9285526037078865e-05
TOMM20L	9606.ENSP00000354204	4.574986858169758e-06
DNAJC11	9606.ENSP00000366800	1.5357028347432195e-05
TOMM40L	9606.ENSP00000356967	1.4014390156748666e-05
VDAC2	9606.ENSP00000361635	6.314489772260099e-05
TOMM5	9606.ENSP00000438204	1.4855794997831737e-05
VDAC3	9606.ENSP00000428845	4.5149961619359686e-05
TOMM20	9606.ENSP00000355566	5.549329828107136e-05
TOMM6	9606.ENSP00000381859	7.487419568166272e-06
IMMT	9606.ENSP00000387262	4.5809763590892856e-05
CHCHD3	9606.ENSP00000389297	2.131745301850851e-05
MICOS13	9606.ENSP00000468723	1.667113783794487e-05
MICOS10	9606.ENSP00000325562	1.5624857045260744e-05
MFN1	9606.ENSP00000420617	6.897703916415732e-05
MTX3	9606.ENSP00000424798	1.4241630290989609e-05
SLC25A3	9606.ENSP00000228318	4.4908361494451856e-05
APOOL	9606.ENSP00000362268	1.620659737845948e-05
CHCHD6	9606.ENSP00000290913	1.5331001803890207e-05
MTX1	9606.ENSP00000357360	1.8969934161295072e-05
RSPH14	9606.ENSP00000216036	3.5230056081027925e-06
RAB36	9606.ENSP00000263116	2.953236081437424e-06
RAB23	9606.ENSP00000417610	1.1945247636751274e-05
MYDGF	9606.ENSP00000262947	1.7365758077804795e-06
HYOU1	9606.ENSP00000480150	4.20375454443847e-05
SRPRB	9606.ENSP00000418401	3.152543462823242e-05
PDIA6	9606.ENSP00000385385	2.9409633048400354e-05
GFPT1	9606.ENSP00000349860	2.8464165941567555e-05
BACH2	9606.ENSP00000257749	3.0214940540241622e-05
NA	9606.ENSP00000256797	7.671966287485138e-06
MANF	9606.ENSP00000499582	1.1419500916976203e-05
SEC31A	9606.ENSP00000378721	4.9541052072890784e-05
TSPYL2	9606.ENSP00000364591	1.3808907677743425e-05
SRP14	9606.ENSP00000267884	4.6739715788387764e-05
YIF1A	9606.ENSP00000366098	8.131093776723412e-06
ACADVL	9606.ENSP00000438689	2.0250039369445523e-05
SRP9	9606.ENSP00000305230	4.5665764115490585e-05
FKBP14	9606.ENSP00000222803	9.89086190116366e-07
SRPRA	9606.ENSP00000328023	3.320159979172166e-05
DNAJC3	9606.ENSP00000473631	2.8570319222304026e-05
TBPL1	9606.ENSP00000237264	6.653928264174767e-05
CTDSP2	9606.ENSP00000381148	1.42748833492146e-05
TATDN2	9606.ENSP00000287652	9.89086190116366e-07
SERP1	9606.ENSP00000420076	3.80420949965833e-06
EXTL2	9606.ENSP00000359131	2.7429915522521313e-06
SULT1A3	9606.ENSP00000378570	5.4921793700601605e-06
DNAJB9	9606.ENSP00000249356	2.3727551364163593e-05
SRP54	9606.ENSP00000451818	6.894113584340195e-05
GSK3A	9606.ENSP00000222330	6.756366383518581e-05
EXTL1	9606.ENSP00000363398	2.9680123139607944e-06
PDIA3	9606.ENSP00000300289	6.872418033553669e-05
DDX11	9606.ENSP00000440402	3.0413660407063845e-05
TBPL2	9606.ENSP00000247219	0.00010548956383036688
TRIB3	9606.ENSP00000415416	9.403905457826228e-05
SRP19	9606.ENSP00000424870	5.105912596785019e-05
SRP68	9606.ENSP00000312066	4.6464702533935534e-05
HERPUD1	9606.ENSP00000409555	1.1101209037976982e-05
ATP6V0D1	9606.ENSP00000290949	3.500545167254558e-05
RTCB	9606.ENSP00000216038	1.1388580835063137e-05
ZBTB17	9606.ENSP00000364885	9.149889275541675e-05
TPP1	9606.ENSP00000299427	2.3815459492385694e-05
SSR1	9606.ENSP00000244763	1.4022970196862441e-05
WFS1	9606.ENSP00000226760	0.00012637675737281926
PDIA5	9606.ENSP00000323313	3.1199325256265428e-06
PREB	9606.ENSP00000260643	2.2326725303283168e-05
EIF2AK4	9606.ENSP00000263791	4.3249064342230625e-05
KDELR3	9606.ENSP00000386918	1.7817829644564267e-05
RTRAF	9606.ENSP00000261700	1.1635003275703205e-05
MCC	9606.ENSP00000386227	2.1744917394981478e-05
C2orf49	9606.ENSP00000258457	5.906299782143028e-06
DDX1	9606.ENSP00000370745	4.5234532265788764e-05
FAM98B	9606.ENSP00000380734	5.026283415180122e-06
ZBTB8OS	9606.ENSP00000417677	5.572345639706686e-06
RTCA	9606.ENSP00000260563	2.1776415496123367e-05
FAM98A	9606.ENSP00000238823	8.023262371241264e-06
JOSD1	9606.ENSP00000216039	1.4963274011898883e-05
ATXN3L	9606.ENSP00000369996	4.100207376899087e-05
UCHL3	9606.ENSP00000366819	5.1912291106293815e-05
ATXN3	9606.ENSP00000496695	8.147452086430283e-05
GTPBP1	9606.ENSP00000216044	2.326665601692747e-05
EXOSC6	9606.ENSP00000398597	2.143453606546151e-05
DAG1	9606.ENSP00000442600	6.179506821276916e-05
GP5	9606.ENSP00000383931	1.609974563230536e-05
SUPV3L1	9606.ENSP00000352678	1.591318411018147e-05
EXOSC5	9606.ENSP00000221233	3.880016948869228e-05
EXOSC7	9606.ENSP00000265564	3.782611634582778e-05
EXOSC4	9606.ENSP00000315476	3.795052094948394e-05
ZFC3H1	9606.ENSP00000368017	1.6825302696576428e-05
DIS3L	9606.ENSP00000321711	1.2547462260719408e-05
GP2	9606.ENSP00000370767	1.0279580905136767e-05
EXOSC3	9606.ENSP00000323046	3.435956443206548e-05
EXOSC2	9606.ENSP00000361433	3.473877916424719e-05
C1D	9606.ENSP00000348107	3.056249450836092e-05
MPHOSPH6	9606.ENSP00000258169	9.828109570447216e-06
GP9	9606.ENSP00000303942	1.687001998723259e-05
CD36	9606.ENSP00000415743	0.00012296616968921758
PNPT1	9606.ENSP00000400646	3.3267958814064486e-05
DIS3	9606.ENSP00000366997	2.1483178988624717e-05
PCDH7	9606.ENSP00000441802	6.292240864700223e-06
DNAL4	9606.ENSP00000216068	7.566333952771666e-06
DYNLL2	9606.ENSP00000477310	5.6553956583605945e-05
HOXA4	9606.ENSP00000479166	3.9825297000853734e-06
FHL5	9606.ENSP00000326022	4.087316474733823e-06
DYNLRB1	9606.ENSP00000349679	3.617951804479088e-05
MIOX	9606.ENSP00000216075	2.2616007935401107e-05
UGT2B10	9606.ENSP00000265403	2.927850201173344e-05
AKR1B10	9606.ENSP00000352584	3.377871513768474e-05
ADM2	9606.ENSP00000379087	1.4902569028827698e-05
UGT1A5	9606.ENSP00000362513	2.9126652496157198e-05
AKR1A1	9606.ENSP00000361140	1.5200343758594686e-05
UGT2B28	9606.ENSP00000334276	3.0450589723647063e-05
UGT1A9	9606.ENSP00000346768	3.4655981665226964e-05
GUSB	9606.ENSP00000302728	4.0977651381508456e-05
UGT1A3	9606.ENSP00000418532	3.604087984504944e-05
UGT2B11	9606.ENSP00000387683	2.864024630957805e-05
AKR1B1	9606.ENSP00000285930	3.766202569582384e-05
UGT2A3	9606.ENSP00000251566	3.103750010814782e-05
GDPGP1	9606.ENSP00000452793	6.589325537568945e-07
APOBEC3D	9606.ENSP00000216099	6.359113445019947e-06
APOBEC4	9606.ENSP00000310622	9.820039895286613e-06
CDA	9606.ENSP00000364212	5.165079304347945e-05
RASL10A	9606.ENSP00000216101	1.0153125767145051e-05
RAP1GDS1	9606.ENSP00000340454	1.968603994425211e-05
EWSR1	9606.ENSP00000400142	0.00010218246250823473
GAS2	9606.ENSP00000401145	1.1746179632135683e-05
GAS2L1	9606.ENSP00000481012	6.524053446295179e-06
AP1B1	9606.ENSP00000350199	6.672609868663677e-05
GAS2L2	9606.ENSP00000474529	4.626464378870399e-06
HMGXB4	9606.ENSP00000216106	2.3808045066658968e-05
BAZ1A	9606.ENSP00000371859	3.386850204942579e-05
BAZ1B	9606.ENSP00000342434	6.609615792783425e-05
TOM1	9606.ENSP00000413697	3.79618978661088e-05
RSF1	9606.ENSP00000311513	3.134873707470191e-05
SMARCA1	9606.ENSP00000360162	7.675603083228851e-05
SMARCA5	9606.ENSP00000283131	0.0002189079847725153
C17orf49	9606.ENSP00000448598	6.080375385263478e-05
CECR2	9606.ENSP00000383428	3.250382995236603e-05
BIK	9606.ENSP00000216115	8.260719319765337e-05
BCL2L10	9606.ENSP00000453562	7.3002651317253e-05
BOK	9606.ENSP00000314132	3.436033666629451e-05
HRK	9606.ENSP00000257572	7.304993121300022e-05
BCL2L2	9606.ENSP00000250405	0.00011174523147771618
PMAIP1	9606.ENSP00000326119	0.00014118541804958635
BBC3	9606.ENSP00000404503	0.0004448201854127076
BMF	9606.ENSP00000346697	6.269634169692378e-05
BCL2A1	9606.ENSP00000267953	9.583030714958766e-05
BAK1	9606.ENSP00000363591	0.00012956502302723916
FTL	9606.ENSP00000366525	1.703098462681046e-05
GCLC	9606.ENSP00000497574	5.895951422630266e-05
TXNRD1	9606.ENSP00000434516	5.58095461885905e-05
BACH1	9606.ENSP00000382805	3.1972315296346924e-05
HEPH	9606.ENSP00000430620	1.034245197517469e-05
TXNIP	9606.ENSP00000462521	5.1614943342102916e-05
NQO1	9606.ENSP00000319788	6.008989138879877e-05
NLRP3	9606.ENSP00000337383	0.00010021590326720717
GCLM	9606.ENSP00000359258	4.87874285935468e-05
TUT1	9606.ENSP00000308000	2.216208375201551e-05
HM13	9606.ENSP00000381237	1.3476738053534144e-05
SLC46A1	9606.ENSP00000480703	8.091752263444876e-06
FECH	9606.ENSP00000498358	3.4806349057583875e-05
CP	9606.ENSP00000264613	2.8076648382072262e-05
BLVRA	9606.ENSP00000385757	1.923195619819755e-05
CRYZ	9606.ENSP00000399805	1.5925568748058172e-05
HMOX2	9606.ENSP00000477572	1.9374718278652086e-05
TRPV6	9606.ENSP00000352358	1.734029883166282e-05
THOC5	9606.ENSP00000420306	3.883981324587837e-05
TRPV5	9606.ENSP00000265310	3.054032001588721e-05
SSRP1	9606.ENSP00000278412	0.0002009375737062607
NCAPD2	9606.ENSP00000325017	0.00010658544003133813
MCMBP	9606.ENSP00000353098	0.00010268002871186084
LRR1	9606.ENSP00000298288	9.061854545643072e-05
RRM2B	9606.ENSP00000251810	0.00010136082319270066
DBF4B	9606.ENSP00000323663	3.119395740930207e-05
NA	9606.ENSP00000497880	4.0228985142073625e-05
ASF1B	9606.ENSP00000263382	0.00021828981076122363
SLF1	9606.ENSP00000265140	3.892612671133359e-05
RPA4	9606.ENSP00000362131	6.18717868934436e-05
DUT	9606.ENSP00000370376	6.414376672065391e-05
ARSA	9606.ENSP00000216124	1.8156395925513983e-05
NEU2	9606.ENSP00000233840	3.732025688285255e-06
GALNS	9606.ENSP00000268695	1.8999435609069787e-05
NEU1	9606.ENSP00000364782	1.1566477058679805e-05
IDUA	9606.ENSP00000247933	1.4336166063155765e-05
ASAH1	9606.ENSP00000371152	2.845071761042995e-05
HPCA	9606.ENSP00000362566	1.1204267362036859e-05
UGT8	9606.ENSP00000311648	2.71683817236304e-05
SMPD1	9606.ENSP00000340409	3.0171401850035313e-05
SUMF1	9606.ENSP00000272902	1.9356860144504066e-05
GLA	9606.ENSP00000218516	2.4053208150193653e-05
NEU3	9606.ENSP00000294064	4.6622113506847015e-06
ARSG	9606.ENSP00000407193	3.8005534919743713e-06
ARSB	9606.ENSP00000264914	1.443201092642732e-05
SUMF2	9606.ENSP00000498402	1.821623260026125e-06
GALC	9606.ENSP00000261304	2.966914659741392e-05
RASD2	9606.ENSP00000216127	5.218186681673607e-06
CD248	9606.ENSP00000308117	6.698942387883446e-06
PLXDC1	9606.ENSP00000323927	2.276797734426174e-06
TTLL12	9606.ENSP00000216129	6.491561002060567e-06
PBDC1	9606.ENSP00000362456	1.6963784182975305e-06
TTLL4	9606.ENSP00000375951	6.191106887622572e-06
EEF1AKMT1	9606.ENSP00000372206	4.77285904105313e-06
CBX7	9606.ENSP00000216133	0.00228626578764812
PCGF1	9606.ENSP00000233630	0.00013960219764550907
RYBP	9606.ENSP00000419494	0.00020446885336999123
BCOR	9606.ENSP00000367705	0.0001659052577421973
CBX2	9606.ENSP00000308750	0.0002482900833810317
UBAP2L	9606.ENSP00000389445	0.00011910247021608429
PCGF5	9606.ENSP00000337500	0.0001291870385292078
CBX6	9606.ENSP00000384490	0.00015454823693655977
CDKN2B	9606.ENSP00000276925	0.05162396907502543
ANAPC16	9606.ENSP00000477760	0.00018036575372118403
BARD1	9606.ENSP00000260947	0.00043320005470317944
RING1	9606.ENSP00000363787	0.0003389228121761194
RNF2	9606.ENSP00000356480	0.0006806029663411633
BABAM2	9606.ENSP00000343412	0.00016580589938393786
SCML2	9606.ENSP00000251900	0.00013516579995711875
PCGF2	9606.ENSP00000482063	0.00024189668000822311
ANAPC13	9606.ENSP00000421842	0.0002065893776833644
ANAPC11	9606.ENSP00000349957	0.00020806529635234298
ANAPC7	9606.ENSP00000394394	0.0002189824057409167
EZH1	9606.ENSP00000404658	0.00014911995843167966
PHC2	9606.ENSP00000257118	0.00020355668485229393
PHC1	9606.ENSP00000437659	0.00022062074188332608
UBE2S	9606.ENSP00000264552	0.0002983956233813029
CBX4	9606.ENSP00000269397	0.00023682973143052875
COMMD3-BMI1	9606.ENSP00000473391	0.0005495559356599967
ASXL1	9606.ENSP00000364839	0.00018888071505033456
AEBP2	9606.ENSP00000381840	0.00014174568097849007
CBX8	9606.ENSP00000269385	0.0002310191700447224
PHC3	9606.ENSP00000420294	0.00022035722487769233
PCGF6	9606.ENSP00000358862	0.0002544001044068463
PCGF3	9606.ENSP00000354724	0.00013314069126470158
ANAPC15	9606.ENSP00000437360	0.00017634177232331717
ACR	9606.ENSP00000216139	7.4196341186176915e-06
ZP2	9606.ENSP00000460971	1.7109798485665796e-05
TNP1	9606.ENSP00000236979	3.1302861002667417e-05
SPINK2	9606.ENSP00000425961	2.5420497354852475e-06
IZUMO1	9606.ENSP00000327786	1.2473408005282668e-05
SYNGR1	9606.ENSP00000332287	4.760095155021298e-06
TIRAP	9606.ENSP00000376445	4.3239453515962615e-05
ZMYND11	9606.ENSP00000371003	1.7942210384303476e-05
KCNJ6	9606.ENSP00000477437	4.204925560517235e-05
MAP3K14	9606.ENSP00000482657	4.5953138612432945e-05
PELI3	9606.ENSP00000322532	1.174359084177916e-05
MAVS	9606.ENSP00000401980	0.0001346741418214677
PNPLA5	9606.ENSP00000216177	8.650381272619252e-07
ABHD5	9606.ENSP00000495778	1.439717475804582e-05
GCKR	9606.ENSP00000264717	1.1671851385792012e-05
LYPLAL1	9606.ENSP00000355895	2.6433420399355245e-06
